MATRICULA,IDADE,ESTADO_CIVIL_ALUNOS,RAZAO_INATIVIDADE,TIPO_ENSINO_MEDIO,ANO_FORMATURA_ENSINO_MEDIO,NOTA,ESTATUS,TERMO,GENERO_MASCULINO,NACIONALIDADE_BRASILEIRA_POR_NATURALIZACAO,NACIONALIDADE_ESTRANGEIRA,TIPO_ADMISSAO_DECISAO_JUDICIAL_ADM,TIPO_ADMISSAO_GRADUADO,TIPO_ADMISSAO_REOPCAO,TIPO_ADMISSAO_SISU,TIPO_ADMISSAO_TRANSFERENCIA,TIPO_ADMISSAO_VESTIBULAR,POLITICA_AFIRMATIVA_BONUS,POLITICA_AFIRMATIVA_L1,POLITICA_AFIRMATIVA_L10,POLITICA_AFIRMATIVA_L13,POLITICA_AFIRMATIVA_L14,POLITICA_AFIRMATIVA_L2,POLITICA_AFIRMATIVA_L5,POLITICA_AFIRMATIVA_L6,POLITICA_AFIRMATIVA_L9
116111421,42,3,5,4,2000.0,-1.0,4,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
105110110,39,3,7,0,2011.0,7.1,0,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121210844,20,3,5,4,2020.0,2.1,5,2022.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
111210792,31,3,7,0,2011.0,8.3,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111250009,30,3,0,4,2010.0,7.5,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110905,32,3,5,0,2011.0,1.5,5,2011.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210031,35,3,8,0,2011.0,9.6,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210042,33,3,5,3,2009.0,-1.0,4,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107110009,43,3,7,0,2011.0,0.0,4,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210267,27,3,8,4,2015.0,0.0,5,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
102210025,40,3,0,0,2011.0,0.0,4,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110959,30,3,0,3,2011.0,-1.0,4,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210463,31,3,5,4,2011.0,8.2,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210108,32,3,7,0,2011.0,2.7,5,2012.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110707,31,3,7,4,2010.0,5.9,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
104210017,40,3,5,0,2011.0,5.0,0,2005.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114211303,27,3,5,3,2013.0,8.6,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112210088,34,3,5,3,2006.0,2.8,5,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110371,28,3,5,3,2013.0,-1.0,4,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108210210,34,3,8,0,2011.0,5.0,0,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210818,34,3,5,4,2008.0,1.5,5,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
107210021,35,3,5,0,2011.0,3.7,5,2007.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112150726,35,3,5,4,2006.0,7.2,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102210018,40,3,7,0,2011.0,7.0,0,2005.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210043,32,3,7,0,2011.0,5.1,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110156,29,3,5,4,2012.0,9.0,0,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
111110100,33,3,7,0,2011.0,7.9,0,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117210300,29,3,0,3,2013.0,7.8,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117210392,28,3,0,4,2013.0,0.0,5,2017.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
119110389,22,3,0,3,2018.0,6.8,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117210424,35,3,2,4,2008.0,8.3,0,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
111210748,41,3,5,0,2011.0,7.0,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115210543,32,3,7,4,2009.0,-1.0,4,2017.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
112210442,34,3,7,1,2009.0,8.0,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115111743,27,3,0,3,2014.0,5.0,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109210050,34,3,7,0,2011.0,6.8,0,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106110120,37,3,0,0,2011.0,9.0,0,2009.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115112088,27,3,5,3,2014.0,0.9,5,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210046,34,3,7,0,2011.0,7.5,0,2012.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110905,32,3,5,0,2011.0,4.2,5,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108210023,34,3,5,0,2011.0,0.0,4,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117211382,27,3,8,4,2016.0,-1.0,4,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
114210776,38,3,5,4,2009.0,6.1,0,2014.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114110444,31,3,7,4,2010.0,3.0,5,2016.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
113111419,31,3,5,3,2010.0,2.9,5,2014.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106210603,37,3,8,0,2011.0,5.4,0,2007.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103110019,39,3,7,0,2011.0,7.1,0,2006.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109110125,34,3,5,0,2011.0,2.2,5,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117210917,27,3,0,4,2016.0,-1.0,1,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
103210016,40,3,7,0,2011.0,0.0,4,2008.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110707,31,3,7,4,2010.0,7.1,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
117110911,25,3,0,4,2016.0,5.0,0,2019.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
107110433,35,3,7,0,2011.0,1.3,5,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210777,29,3,5,3,2012.0,-1.0,4,2015.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116110170,29,3,0,4,2012.0,-1.0,4,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
109210056,36,3,5,0,2011.0,0.0,4,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103110416,40,3,8,0,2011.0,0.0,4,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115210499,32,3,7,4,2009.0,5.8,0,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
103110038,39,3,5,0,2011.0,0.0,4,2007.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210273,26,3,2,4,2014.0,7.0,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
104210013,39,3,5,0,2011.0,0.0,4,2007.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121110557,23,3,0,4,2020.0,8.9,0,2021.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
118110739,24,3,2,4,2017.0,9.3,0,2022.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
115111199,28,3,5,4,2014.0,-1.0,4,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116211401,26,3,5,4,2015.0,1.1,5,2018.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
113210426,35,3,5,3,2006.0,0.4,5,2015.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210128,30,3,5,3,2011.0,-1.0,4,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210123,38,0,0,4,2003.0,2.6,5,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114111087,33,3,5,3,2009.0,7.7,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210406,36,3,7,0,2011.0,-1.0,4,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120110295,28,3,2,3,2012.0,7.1,0,2020.1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103210022,39,3,0,0,2011.0,9.8,0,2006.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210298,33,3,0,0,2011.0,-1.0,6,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110933,34,3,5,3,2007.0,7.5,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104210023,56,0,7,0,2011.0,0.0,4,2008.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110332,24,3,5,3,2018.0,5.3,0,2021.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116110100,26,3,5,4,2015.0,-1.0,4,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
109210050,34,3,7,0,2011.0,3.9,5,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118110494,24,3,5,4,2017.0,6.5,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115110570,27,3,0,4,2014.0,2.7,5,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
108210353,34,3,7,0,2011.0,5.0,0,2011.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103110016,41,3,0,0,2011.0,9.5,0,2003.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110378,23,3,2,3,2018.0,6.3,0,2020.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210383,34,3,5,0,2011.0,1.0,5,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110770,27,3,7,4,2013.0,6.2,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
118210273,26,3,2,4,2014.0,5.0,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
119210540,23,3,0,4,2018.0,8.7,0,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
109210026,32,3,5,0,2011.0,7.0,0,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115111743,27,3,0,3,2014.0,-1.0,4,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115210712,35,3,5,3,2007.0,9.0,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109110124,33,3,7,0,2011.0,3.4,5,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210631,31,3,7,3,2010.0,2.2,5,2014.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114211201,31,3,7,4,2010.0,0.6,5,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103210033,39,3,0,0,2011.0,7.6,0,2003.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115211371,29,3,0,4,2014.0,2.7,5,2016.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
116110156,29,3,5,4,2012.0,5.0,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
117210367,23,3,2,4,2016.0,8.4,0,2019.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
119210326,23,3,2,4,2018.0,10.0,0,2021.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
116110167,27,3,5,4,2015.0,-1.0,4,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
105210138,37,3,7,0,2011.0,6.1,0,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117211342,25,3,0,3,2016.0,2.8,5,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111210787,38,3,5,0,2011.0,-1.0,4,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104110033,41,3,5,0,2011.0,9.0,0,2004.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210474,33,3,8,3,2008.0,-1.0,4,2012.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105210775,43,3,5,0,2011.0,-1.0,6,2005.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114211303,27,3,5,3,2013.0,7.0,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112210647,35,3,5,4,2006.0,7.4,0,2012.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115110141,28,3,0,4,2014.0,7.0,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
111210796,34,3,5,0,2011.0,8.2,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210413,30,3,5,4,2012.0,5.0,0,2015.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
109110123,33,3,5,0,2011.0,7.2,0,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110971,23,3,0,4,2018.0,8.8,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110210388,33,3,0,0,2011.0,1.2,5,2010.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114111078,29,3,7,4,2012.0,7.0,0,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
112150438,31,3,0,3,2010.0,7.2,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113110026,29,3,0,4,2012.0,7.0,0,2013.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
110210082,34,3,7,0,2011.0,6.3,0,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210380,34,3,5,3,2018.0,8.3,0,2014.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115111578,28,3,0,2,2013.0,6.7,0,2017.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113110910,29,3,5,3,2012.0,3.4,5,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210660,32,3,5,3,2010.0,8.8,0,2015.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
122210837,21,3,0,4,2022.0,-1.0,0,2022.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
120110398,22,3,5,3,2019.0,0.0,5,2023.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111110096,41,3,0,4,2011.0,7.2,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104110033,41,3,5,0,2011.0,6.6,0,2004.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110168,26,3,0,3,2015.0,3.1,5,2016.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112150448,35,3,7,3,2007.0,0.0,5,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110904,25,3,5,4,2015.0,3.4,5,2016.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
115110820,29,3,5,4,2014.0,0.0,5,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
109110803,32,3,5,0,2011.0,7.1,0,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108110012,35,3,5,0,2011.0,2.3,5,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210631,25,3,0,4,2017.0,7.2,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
103210025,40,3,0,0,2011.0,0.0,4,2006.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210660,32,3,5,3,2010.0,7.8,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210068,31,3,0,0,2011.0,-1.0,4,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118111797,33,3,0,3,2007.0,8.6,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210046,34,3,7,0,2011.0,4.2,5,2011.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210659,36,3,7,0,2011.0,0.2,5,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210769,30,3,5,3,2011.0,8.8,0,2014.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117210904,29,3,5,4,2013.0,7.2,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
115211208,26,3,0,3,2014.0,-1.0,4,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109210297,33,3,5,0,2011.0,5.0,0,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210004,33,3,5,0,2011.0,6.0,0,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110072,32,3,7,0,2011.0,7.7,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210412,32,3,5,4,2010.0,5.8,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210116,26,3,0,3,2015.0,8.2,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112211049,30,3,5,3,2010.0,-1.0,4,2015.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117110780,26,3,5,4,2016.0,7.2,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119110730,22,3,2,4,2018.0,9.3,0,2020.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
110210560,33,3,8,4,2008.0,8.0,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210145,30,3,0,3,2011.0,7.9,0,2015.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210674,26,3,0,4,2016.0,7.2,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
115211103,27,3,5,3,2014.0,0.6,5,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109210297,33,3,5,0,2011.0,0.0,4,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210097,47,3,7,0,2011.0,0.0,6,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115110408,29,3,5,3,2012.0,3.1,5,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115112032,30,3,5,3,2010.0,2.5,5,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112210095,30,3,5,4,2011.0,2.0,5,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118111780,29,3,0,3,2012.0,7.5,0,2018.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
117210427,26,3,0,4,2016.0,-1.0,6,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
116211245,33,3,2,4,2010.0,7.0,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
112110932,30,3,0,3,2011.0,-1.0,1,2012.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210021,33,3,5,0,2011.0,0.0,4,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110111,40,3,5,0,2011.0,0.0,4,2010.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210032,33,3,5,0,2011.0,5.4,0,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210434,31,3,5,4,2010.0,6.8,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109110069,34,3,0,0,2011.0,3.5,5,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110770,23,3,2,4,2017.0,9.6,0,2020.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
109210055,35,3,7,0,2011.0,4.6,5,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210045,23,3,2,3,2018.0,7.1,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110110089,35,3,0,0,2011.0,0.0,4,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110270,26,3,5,4,2015.0,10.0,0,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
110210557,33,3,5,0,2011.0,7.6,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210468,33,3,5,2,2008.0,8.2,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115111029,35,3,7,3,2007.0,5.4,0,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110150010,33,3,0,0,2011.0,1.9,5,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210560,33,3,8,4,2008.0,9.9,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114211201,31,3,7,4,2010.0,7.9,0,2015.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111110060,32,3,7,3,2009.0,0.0,5,2014.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210559,32,3,5,0,2011.0,-1.0,4,2011.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210447,26,3,5,4,2015.0,9.4,0,2016.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
114110431,28,3,8,3,2013.0,7.9,0,2015.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109110803,32,3,5,0,2011.0,3.5,5,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210148,23,3,2,3,2018.0,7.0,0,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115110912,27,3,7,3,2014.0,6.2,0,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112210442,34,3,7,1,2009.0,6.5,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210799,30,3,5,4,2011.0,2.6,5,2022.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
118210343,25,3,2,4,2017.0,8.3,0,2021.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
114211145,29,3,5,3,2013.0,7.1,0,2014.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108110496,34,3,7,0,2011.0,-1.0,4,2012.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115112088,27,3,5,3,2014.0,7.6,0,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210104,35,3,5,3,2013.0,-1.0,4,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210413,33,3,5,3,2008.0,5.0,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112210060,30,3,5,3,2011.0,2.8,5,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110120,31,3,0,0,2011.0,-1.0,4,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103210031,41,3,1,0,2011.0,-1.0,6,2005.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110916,36,3,7,0,2011.0,5.2,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108210210,34,3,8,0,2011.0,7.4,0,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114110482,28,3,7,3,2013.0,6.4,0,2017.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104210023,56,0,7,0,2011.0,0.0,4,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117110285,30,3,8,4,2012.0,-1.0,4,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
109110079,34,3,7,0,2011.0,3.8,5,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210401,32,3,7,0,2011.0,9.0,0,2013.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210495,35,3,7,0,2011.0,5.0,0,2010.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106210159,38,3,7,0,2011.0,7.3,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113112295,29,3,7,3,2012.0,6.2,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110118,31,3,5,0,2011.0,0.0,5,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103210009,41,3,8,0,2011.0,6.1,0,2003.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110130,32,3,7,0,2011.0,7.1,0,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210097,37,3,5,4,2007.0,-1.0,4,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
